,timestamp,share_count,unshare_count,total_latency
105,106,6,20,4.907119122995937
106,107,9,28,6.247778942997684
107,108,9,18,4.359287547995336
108,109,3,14,2.931270583994774
109,110,11,20,5.270121631983784
110,111,10,23,5.51540603500689
111,112,9,19,4.992675303004944
112,113,4,19,3.9819247470004484
113,114,9,18,4.512918097003421
114,115,4,14,3.044958652008063
115,116,8,15,3.75851964800313
116,117,5,17,3.4895781129926036
117,118,4,11,2.467805808995763
118,119,6,11,2.7419061720029276
119,120,6,15,3.4709670129959704
120,121,5,14,3.1031084329952137
121,122,6,11,2.756679243997496
122,123,5,12,2.9850825400026224
123,124,3,9,1.8258936000056565
124,125,4,12,2.2824060160019144
125,126,2,8,1.4447977929994522
126,127,8,10,2.667049973999383
127,128,6,11,2.5895899109927996
128,129,7,10,2.6742913459966076
129,130,6,15,3.0606949659922975
130,131,3,14,2.4317972700082464
131,132,6,10,2.383316900995851
132,133,4,8,1.6741326539886359
133,134,3,7,1.4999864429992158
134,135,9,12,3.0865212099997734
135,136,2,11,1.791573836995667
136,137,4,10,1.7953790969950205
137,138,8,12,2.9247057850043348
138,139,6,11,2.46849953200217
139,140,3,6,1.3155172719998518
140,141,6,9,2.2475081679949653
141,142,4,6,1.346200267002132
142,143,7,8,2.193421841999225
143,144,5,11,2.37160098700042
144,145,1,7,1.0580345460002718
145,146,2,4,0.8946527160078404
146,147,3,5,1.1329964630022005
147,148,5,5,1.2981856109872751
148,149,2,4,0.8553956730029313
149,150,1,3,0.6126619539973035
150,151,1,3,0.39453740200042375
151,152,3,3,0.8585195609994116
152,153,1,3,0.5000166349927895
153,154,3,4,0.946963827998843
154,155,4,3,0.926177450997784
155,156,0,5,0.5874758930040116
156,157,2,5,0.9699754479988769
157,158,2,4,0.6862161389981338
158,159,2,2,0.5318229240001529
159,160,1,3,0.4984336390043609
160,161,2,2,0.4822459789975255
161,162,1,4,0.6947668749999139
162,163,1,4,0.6465974059974542
163,164,1,3,0.46506747100283974
164,165,6,5,1.3830455719980819
165,166,1,2,0.3929701809975086
166,167,5,6,1.392221559999598
167,168,6,5,1.5258087509973848
168,169,3,9,1.5099095350014977
169,170,0,5,0.5106485910000629
170,171,0,2,0.17952023199541145
171,172,3,2,0.6293149400007678
172,173,2,2,0.5582110040013504
173,174,2,4,0.7220726629930141
174,175,1,3,0.46946922699862625
175,176,2,3,0.6334555959983845
176,177,1,2,0.31481952799731516
177,178,4,3,0.9651015269992058
178,179,1,5,0.7497866999983671
179,180,0,2,0.21717750200332375
180,181,6,6,1.4482918130015605
181,182,1,3,0.45325905500067165
182,183,3,4,0.9467949889949523
183,184,0,5,0.6833783340007358
184,185,3,5,0.9469435160026478
185,186,3,3,0.7250850580021506
186,187,2,3,0.6871451929982868
187,188,0,3,0.40601775200047996
188,189,1,2,0.3149878830045054
189,190,2,2,0.5062199989988585
190,191,2,2,0.48841728499610326
191,192,5,3,1.0256975700031035
192,193,2,3,0.7529074149970256
193,194,3,4,0.8890474580002774
194,195,2,3,0.6484892889966432
195,196,1,2,0.4611079610003799
196,197,0,2,0.22917329899792094
197,198,1,1,0.27216816500003915
198,199,2,4,0.786055911998119
199,200,2,2,0.5043716550026147
