,operation,from_user,to_users_count,resource,latency,num_contexts
930,unshare,user_87,2,/scratch/user_87,0.09422852799980319,8
931,unshare,user_68,6,/scratch/user_68,0.13671503799923812,8
932,unshare,user_86,2,/scratch/user_86,0.09309201599899097,7
933,unshare,user_54,3,/scratch/user_54,0.15624460699837073,8
934,unshare,user_12,8,/scratch/user_12,0.15668611100045382,9
935,unshare,user_57,11,/scratch/user_57,0.1657561190004344,10
936,unshare,user_41,4,/scratch/user_41,0.14446103000227595,10
937,unshare,user_75,12,/scratch/user_75,0.1411593709999579,10
938,unshare,user_2,4,/scratch/user_2,0.09843981900121435,9
939,unshare,user_9,8,/scratch/user_9,0.15318165899952874,9
940,unshare,user_71,14,/scratch/user_71,0.16240220899999258,9
941,unshare,user_46,6,/scratch/user_46,0.15299040499667171,10
942,unshare,user_87,11,/scratch/user_87,0.15968876400074805,11
943,unshare,user_68,1,/scratch/user_68,0.10140351399968495,11
944,unshare,user_54,11,/scratch/user_54,0.1597808480000822,11
945,unshare,user_12,1,/scratch/user_12,0.11685945899807848,10
946,unshare,user_57,6,/scratch/user_57,0.16839476599852787,10
947,unshare,user_41,10,/scratch/user_41,0.1825293239999155,10
948,unshare,user_93,3,/scratch/user_93,0.1067419829996652,10
949,unshare,user_75,12,/scratch/user_75,0.17039449300136766,10
950,unshare,user_9,6,/scratch/user_9,0.13289107700256864,11
951,unshare,user_71,1,/scratch/user_71,0.13961522699901252,11
952,unshare,user_46,1,/scratch/user_46,0.1414916199973959,11
953,unshare,user_87,1,/scratch/user_87,0.10074542100119288,10
954,unshare,user_54,1,/scratch/user_54,0.13403604400082259,11
955,unshare,user_41,3,/scratch/user_41,0.15764682100052596,11
956,unshare,user_75,3,/scratch/user_75,0.15899558499950217,11
957,unshare,user_96,1,/scratch/user_96,0.13995289400190813,11
958,unshare,user_71,1,/scratch/user_71,0.09641416800150182,10
959,unshare,user_28,8,/scratch/user_28,0.15590271899782238,10
960,unshare,user_86,9,/scratch/user_86,0.12033090600016294,9
961,unshare,user_11,1,/scratch/user_11,0.14140390600005048,10
962,unshare,user_41,13,/scratch/user_41,0.15275285100142355,10
